Appliance,F1,NDE,EAC,MAE
washing_machine,0.0305235143750906,0.9759969925312826,0.12592470492672514,82.95368292097953
dishwasher,0.08156539499759674,0.9846254720077569,0.18800457147827931,64.22951700603267
kettle,0.07499261945486069,1.003049744571165,0.03640655774309387,45.21865087023363
fridge,0.009037455543875694,0.6251938556804473,0.4164580568439391,45.04451924212454
microwave,0.06655092537403107,1.0028342408197095,-0.09736466593331872,25.326385940709084
